committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700708,23,SB23.728533,1171767,ORG,ORGANIZATION,,"TMONE, LLC DBA MASS MARKETS",IA,,,,DATA MANAGEMENT SERVICES,,,2017-04-24 00:00:00,12535.30,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,IOWA CITY,52240,OTHER,,2018,SB,4071820171419815014,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700708,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700607,23,SB23.728534,1171767,ORG,ORGANIZATION,,ARENSON OFFICE FURNISHINGS INC.,NY,,,,OFFICE FURNITURE,,,2017-04-25 00:00:00,4739.09,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,NEW YORK,10010,ADMINISTRATIVE,,2018,SB,4071820171419814406,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700607,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700650,23,SB23.728883,1171767,ORG,ORGANIZATION,,HOTELS.COM,TX,,,,AMEX: TRAVEL: LODGING [SB23.728561],X,,2017-04-25 00:00:00,210.14,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,DALLAS,75240,TRAVEL,,2018,SB,4071820171419814665,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700650,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700651,23,SB23.728835,1171767,ORG,ORGANIZATION,,HYATT,IL,,,,AMEX: TRAVEL: LODGING [SB23.728560],X,,2017-04-25 00:00:00,8950.55,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,CHICAGO,60606,TRAVEL,,2018,SB,4071820171419814667,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700651,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700679,23,SB23.728839,1171767,ORG,ORGANIZATION,,RINGCENTRAL,CA,,,,AMEX: SOFTWARE SERVICES [SB23.728560],X,,2017-04-25 00:00:00,1427.34,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,BELMONT,94002,OTHER,,2018,SB,4071820171419814840,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700679,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700621,23,SB23.728535,1171767,ORG,ORGANIZATION,,CLEARWING PRODUCTIONS,WI,,,,VIDEO PRODUCTION SERVICES,,,2017-04-26 00:00:00,48650.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,MILWAUKEE,53214,OTHER,,2018,SB,4071820171419814490,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700621,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700626,23,SB23.728536,1171767,ORG,ORGANIZATION,,CT CORPORATION,IL,,,,REGISTERED AGENT FEE,,,2017-04-26 00:00:00,164.45,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,CAROL STREAM,60197,OTHER,,2018,SB,4071820171419814516,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700626,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700633,23,SB23.728538,1171767,ORG,ORGANIZATION,,"EVENT STRATEGIES, INC.",VA,,,,EVENT STAGING EXPENSE,,,2017-04-26 00:00:00,553.30,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,ALEXANDRIA,22304,MATERIALS,,2018,SB,4071820171419814562,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700633,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700656,23,SB23.728539,1171767,ORG,ORGANIZATION,,JAMESTOWN ASSOCIATES,NJ,,,,VIDEO PRODUCTION SERVICES,,,2017-04-26 00:00:00,5000.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,MANALAPAN,07726,OTHER,,2018,SB,4071820171419814697,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700656,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700677,23,SB23.728540,1171767,ORG,ORGANIZATION,,REVV LLC,DC,,,,MERCHANT FEES,,,2017-04-26 00:00:00,6086.91,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,WASHINGTON,20036,OTHER,,2018,SB,4071820171419814828,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700677,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700704,23,SB23.728847,1171767,ORG,ORGANIZATION,,SUPERCOLOR DIGITAL LLC,CA,,,,AMEX: PRINTING AND DESIGN SERVICES [SB23.728560],X,,2017-04-26 00:00:00,2960.50,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,IRVINE,92606,ADVERTISING,,2018,SB,4071820171419814988,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700704,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700716,23,SB23.728541,1171767,ORG,ORGANIZATION,,TRUMP RESTAURANTS LLC,NY,,,,RENT,,,2017-04-26 00:00:00,1000.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4071820171419815063,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700716,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700717,23,SB23.728542,1171767,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,RENT,,,2017-04-26 00:00:00,39816.67,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,HICKSVILLE,11802,ADMINISTRATIVE,,2018,SB,4071820171419815067,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700717,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700635,23,SB23.728543,1171767,ORG,ORGANIZATION,,GILES-PARSCALE,TX,,,,DIGITAL CONSULTING/ONLINE ADVERTISING,,,2017-04-27 00:00:00,123603.45,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,SAN ANTONIO,78215,OTHER,,2018,SB,4071820171419814570,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700635,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700668,23,SB23.728544,1171767,ORG,ORGANIZATION,,PIRYX,CA,,,,MERCHANT FEES,,,2017-04-27 00:00:00,0.42,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,SAN FRANCISCO,94105,OTHER,,2018,SB,4071820171419814769,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700668,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700675,23,SB23.728557,1171767,ORG,ORGANIZATION,,RED CURVE SOLUTIONS,MA,,,,COMPLIANCE CONSULTING & SOFTWARE DEVELOPMENT,,,2017-04-28 00:00:00,30000.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,BEVERLY,01915,OTHER,,2018,SB,4071820171419814813,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700675,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700704,23,SB23.728845,1171767,ORG,ORGANIZATION,,SUPERCOLOR DIGITAL LLC,CA,,,,AMEX: PRINTING AND DESIGN SERVICES [SB23.728560],X,,2017-04-28 00:00:00,418.59,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,IRVINE,92606,ADVERTISING,,2018,SB,4071820171419814990,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700704,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700729,23,SB23.728906,1171767,ORG,ORGANIZATION,,VONAGE,NJ,,,,AMEX: BROADBAND SERVICES [SB23.728561],X,,2017-04-28 00:00:00,973.02,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,HOLMDEL,07733,OTHER,,2018,SB,4071820171419815139,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700729,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700733,24,SB24.728559,1171767,COM,OTHER COMMITTEE,C00618389,TRUMP VICTORY,MA,,,24G,RETURN OF EXCESS FUNDS,,,2017-04-28 00:00:00,31162.99,,,,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,BEVERLY,01915,TRANSFERS,,2018,SB,4071820171419815145,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700733,Transfers to Other Authorized Committees
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700638,23,SB23.728545,1171767,IND,INDIVIDUAL,,"GLASSNER, MICHAEL",NY,,,,REIMBURSEMENT: ITEMIZATION BELOW IF REQURED,,,2017-04-29 00:00:00,1493.53,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,NEW YORK,10022,OTHER,,2018,SB,4071820171419814592,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700638,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700648,23,SB23.728911,1171767,ORG,ORGANIZATION,,HILTON HOTELS,VA,,,,REIMBURSEMENT: TRAVEL: LODGING [SB23.728545],X,,2017-04-29 00:00:00,436.17,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,MCLEAN,22102,TRAVEL,,2018,SB,4071820171419814651,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700648,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700616,23,SB23.728871,1171767,ORG,ORGANIZATION,,BRIDGESTREET CORPORATION,VA,,,,AMEX: TRAVEL: LODGING [SB23.728561],X,,2017-04-30 00:00:00,3600.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,RESTON,20191,TRAVEL,,2018,SB,4071820171419814458,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700616,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700616,23,SB23.728875,1171767,ORG,ORGANIZATION,,BRIDGESTREET CORPORATION,VA,,,,AMEX: TRAVEL: LODGING [SB23.728561],X,,2017-04-30 00:00:00,11733.52,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,RESTON,20191,TRAVEL,,2018,SB,4071820171419814460,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700616,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700611,23,SB23.728566,1171767,ORG,ORGANIZATION,,BANK OF AMERICA,MA,,,,BANK FEES,,,2017-05-01 00:00:00,21.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,BEVERLY,01915,OTHER,,2018,SB,4071820171419814426,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700611,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700618,23,SB23.728634,1171767,IND,INDIVIDUAL,,"CENTINELLO, DARREN",NY,,,,PAYROLL,,,2017-05-01 00:00:00,3000.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,NEW YORK,10022,OTHER,,2018,SB,4071820171419814470,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700618,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700630,23,SB23.728635,1171767,IND,INDIVIDUAL,,"DOLLMAN, SEAN",NY,,,,PAYROLL,,,2017-05-01 00:00:00,7500.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,NEW YORK,10022,OTHER,,2018,SB,4071820171419814544,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700630,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700639,23,SB23.728636,1171767,IND,INDIVIDUAL,,"GLASSNER, MICHAEL",NY,,,,PAYROLL,,,2017-05-01 00:00:00,10000.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,NEW YORK,10022,OTHER,,2018,SB,4071820171419814594,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700639,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700643,23,SB23.728637,1171767,IND,INDIVIDUAL,,"HARPER, DEVYN",NY,,,,PAYROLL,,,2017-05-01 00:00:00,2250.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,NEW YORK,10022,OTHER,,2018,SB,4071820171419814621,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700643,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700652,23,SB23.728586,1171767,ORG,ORGANIZATION,,INSPERITY,TX,,,,PAYROLL TAXES,,,2017-05-01 00:00:00,3499.21,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,KINGWOOD,77339,OTHER,,2018,SB,4071820171419814677,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700652,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700663,23,SB23.728638,1171767,IND,INDIVIDUAL,,"PENCE, JOHN",NY,,,,PAYROLL,,,2017-05-01 00:00:00,6000.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,NEW YORK,10022,OTHER,,2018,SB,4071820171419814741,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700663,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700690,23,SB23.728608,1171767,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEES,,,2017-05-01 00:00:00,75.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,SAN FRANCISCO,94110,OTHER,,2018,SB,4071820171419814902,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700690,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700690,23,SB23.728609,1171767,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEES,,,2017-05-01 00:00:00,255.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,SAN FRANCISCO,94110,OTHER,,2018,SB,4071820171419814904,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700690,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700726,23,SB23.728918,1171767,ORG,ORGANIZATION,,VERIZON,NJ,,,,REIMBURSEMENT: MOBILE PHONE EXPENSE [SB23.728704],X,,2017-05-01 00:00:00,152.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,BASKING RIDGE,07920,MATERIALS,,2018,SB,4071820171419815123,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700726,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700617,23,SB23.728567,1171767,ORG,ORGANIZATION,,CALI-FAME,CA,,,,COLLATERAL: HATS,,,2017-05-02 00:00:00,3240.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,CARSON,90810,OTHER,,2018,SB,4071820171419814462,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700617,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700622,23,SB23.728568,1171767,ORG,ORGANIZATION,,CLEARWING PRODUCTIONS,WI,,,,VIDEO PRODUCTION SERVICES,,,2017-05-02 00:00:00,46650.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,MILWAUKEE,53214,OTHER,,2018,SB,4071820171419814492,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700622,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700624,23,SB23.728569,1171767,ORG,ORGANIZATION,,COMMONWEALTH OF PENNSYLVANIA,PA,,,,FACILITY RENTAL,,,2017-05-02 00:00:00,7511.56,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,HARRISBURG,17110,ADMINISTRATIVE,,2018,SB,4071820171419814504,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700624,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700633,23,SB23.728577,1171767,ORG,ORGANIZATION,,ERIC DRAPER PHOTOGRAPHY,NM,,,,PHOTOGRAPHY SERVICES,,,2017-05-02 00:00:00,1000.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,RIO RANCHO,87144,OTHER,,2018,SB,4071820171419814560,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700633,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700635,23,SB23.728578,1171767,ORG,ORGANIZATION,,GILES-PARSCALE,TX,,,,DIGITAL CONSULTING/ONLINE ADVERTISING,,,2017-05-02 00:00:00,30686.83,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,SAN ANTONIO,78215,OTHER,,2018,SB,4071820171419814572,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700635,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700672,23,SB23.728602,1171767,ORG,ORGANIZATION,,POLITICAL SOCIAL MEDIA LLC,DC,,,,SOFTWARE,,,2017-05-02 00:00:00,1000.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,WASHINGTON,20037,OTHER,,2018,SB,4071820171419814795,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700672,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700606,23,SB23.728865,1171767,ORG,ORGANIZATION,,AMTRAK,DC,,,,AMEX: TRAVEL: RAIL [SB23.728561],X,,2017-05-03 00:00:00,247.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,WASHINGTON,20002,OTHER,,2018,SB,4071820171419814398,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700606,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700632,23,SB23.728575,1171767,ORG,ORGANIZATION,,DOUG COULTER PHOTOGRAPHY,GA,,,,PHOTOGRAPHY SERVICES,,,2017-05-03 00:00:00,2639.91,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,CUMMING,30041,OTHER,,2018,SB,4071820171419814556,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700632,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700656,23,SB23.728592,1171767,ORG,ORGANIZATION,,JONES DAY,DC,,,,LEGAL CONSULTING,,,2017-05-03 00:00:00,89882.39,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,WASHINGTON,20044,OTHER,,2018,SB,4071820171419814699,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700656,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700690,23,SB23.728610,1171767,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEES,,,2017-05-03 00:00:00,2768.38,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,SAN FRANCISCO,94110,OTHER,,2018,SB,4071820171419814906,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700690,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700709,23,SB23.728630,1171767,ORG,ORGANIZATION,,"TMONE, LLC DBA MASS MARKETS",IA,,,,DATA MANAGEMENT SERVICES,,,2017-05-03 00:00:00,5744.46,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,IOWA CITY,52240,OTHER,,2018,SB,4071820171419815016,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700709,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700715,23,SB23.728891,1171767,ORG,ORGANIZATION,,TRUMP INTERNATIONAL HOTEL,DC,,,,AMEX: TRAVEL: LODGING [SB23.728561],X,,2017-05-03 00:00:00,1104.86,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,WASHINGTON,20004,TRAVEL,,2018,SB,4071820171419815053,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700715,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700691,23,SB23.728611,1171767,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEES,,,2017-05-04 00:00:00,15.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,SAN FRANCISCO,94110,OTHER,,2018,SB,4071820171419814908,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700691,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700635,23,SB23.728579,1171767,ORG,ORGANIZATION,,GILES-PARSCALE,TX,,,,DIGITAL CONSULTING/ONLINE ADVERTISING,,,2017-05-05 00:00:00,61566.35,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,SAN ANTONIO,78215,OTHER,,2018,SB,4071820171419814574,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700635,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700641,23,SB23.728639,1171767,IND,INDIVIDUAL,,"HAHN, MICHAEL",NY,,,,PAYROLL,,,2017-05-05 00:00:00,450.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,NEW YORK,10022,OTHER,,2018,SB,4071820171419814610,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700641,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q2,201707159066700647,23,SB23.728640,1171767,IND,INDIVIDUAL,,"HERSHBERGER, ALEC",NY,,,,PAYROLL,,,2017-05-05 00:00:00,750.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-24 13:22:51.663892,,,,0.00,F3P,4071520171418907305,NEW YORK,10022,OTHER,,2018,SB,4071820171419814643,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066700647,Operating Expenditures
