State,raceYear,AreaNumber,RepVotes,RepStatus,DemVotes,DemStatus,Dem Vote %,Winner
Missouri,1982,4,"79,565",Incumbent,"96,388",Incumbent,0.54780538,D
Missouri,1982,5,"66,664",Challenger,"96,059",Challenger,0.590322204,D
Missouri,1982,6,"97,993",Incumbent,"79,053",Challenger,0.446511076,R
Missouri,1982,7,"91,391",Incumbent,"89,549",Challenger,0.494909915,R
Missouri,1982,8,"86,493",Incumbent,"76,413",Challenger,0.469061913,R
Missouri,1982,9,"63,942",Challenger,"99,228",Incumbent,0.608126494,D
Missouri,1984,1,"68,538",Challenger,"147,436",Incumbent,0.682656246,D
Missouri,1984,2,"127,710",Challenger,"139,123",Incumbent,0.521386035,D
Missouri,1984,3,0,0,"193,537",Incumbent,1,D
Missouri,1984,4,"74,434",Challenger,"150,624",Incumbent,0.669267478,D
Missouri,1984,5,"72,477",Challenger,"150,675",Incumbent,0.675212411,D
Missouri,1984,6,"150,996",Incumbent,"81,917",Challenger,0.351706431,R
Missouri,1984,7,"164,586",Incumbent,"71,867",Challenger,0.30393778,R
Missouri,1984,8,"134,186",Incumbent,"70,922",Challenger,0.345778809,R
Missouri,1984,9,"110,100",Challenger,"123,588",Incumbent,0.528858991,D
Missouri,1986,1,"46,599",Challenger,"91,044",Incumbent,0.661450274,D
Missouri,1986,2,"101,010",Challenger,"93,538",Incumbent,0.480796513,R
Missouri,1986,3,"52,382",Challenger,"116,403",Incumbent,0.689652517,D
Missouri,1986,4,0,0,"129,471",Incumbent,1,D
Missouri,1986,5,"39,340",Challenger,"101,030",Incumbent,0.719740685,D
Missouri,1986,6,"95,865",Incumbent,"73,155",Challenger,0.432818601,R
Missouri,1986,7,"114,210",Incumbent,"56,291",Challenger,0.330150556,R
Missouri,1986,8,"79,142",Incumbent,"71,532",Challenger,0.474746804,R
Missouri,1986,9,"70,972",Challenger,"95,393",Incumbent,0.573395846,D
Missouri,1988,1,"53,109",Challenger,"140,751",Incumbent,0.726044568,D
Missouri,1988,2,"186,450",Incumbent,"91,645",Challenger,0.329545659,R
Missouri,1988,3,"86,763",Challenger,"150,205",Incumbent,0.633861956,D
Missouri,1988,4,"65,393",Challenger,"166,480",Incumbent,0.717979239,D
Missouri,1988,5,"60,453",Challenger,"149,166",Incumbent,0.711605341,D
Missouri,1988,6,"135,883",Incumbent,"93,128",Challenger,0.406652956,R
Missouri,1988,7,"127,939",Challenger,"111,244",Challenger,0.465099944,R
Missouri,1988,8,"117,601",Incumbent,"84,801",Challenger,0.418973133,R
Missouri,1988,9,"76,008",Challenger,"160,872",Incumbent,0.679128673,D
Missouri,1990,1,"40,160",Challenger,"62,550",Incumbent,0.608996203,D
Missouri,1990,2,"94,324",Incumbent,"94,378",Challenger,0.500143083,D
Missouri,1990,3,"67,659",Challenger,"88,950",Incumbent,0.567975021,D
Missouri,1990,4,"65,095",Challenger,"105,527",Incumbent,0.618484135,D
Missouri,1990,5,"43,897",Challenger,"71,890",Incumbent,0.620881446,D
Missouri,1990,6,"78,956",Incumbent,"73,093",Challenger,0.480720031,R
Missouri,1990,7,"83,609",Incumbent,"76,725",Challenger,0.478532314,R
Missouri,1990,8,"81,452",Incumbent,"60,751",Challenger,0.427213209,R
Missouri,1990,9,"69,514",Challenger,"94,156",Incumbent,0.575279526,D
Missouri,1992,1,74482,Challenger,158693,Incumbent,0.680574676,D
Missouri,1992,2,157594,Challenger,148729,Incumbent,0.48552998,R
Missouri,1992,3,90006,Challenger,174000,Incumbent,0.65907593,D
Missouri,1992,4,74475,Challenger,176977,Incumbent,0.703820212,D
Missouri,1992,5,93562,Challenger,151014,Incumbent,0.617452244,D
Missouri,1992,6,119637,Incumbent,148887,Challenger,0.554464405,D
Missouri,1992,7,160303,Incumbent,99762,Challenger,0.383604099,R
Missouri,1992,8,147398,Incumbent,86730,Challenger,0.370438393,R
Missouri,1992,9,118811,Challenger,124694,Incumbent,0.512079834,D
Missouri,1994,1,50303,Challenger,97061,Incumbent,0.658647974,D
Missouri,1994,2,154882,Incumbent,70480,Challenger,0.312741278,R
Missouri,1994,3,80977,Challenger,117601,Incumbent,0.592215653,D
Missouri,1994,4,65616,Challenger,137876,Incumbent,0.677549977,D
Missouri,1994,5,77120,Challenger,100391,Challenger,0.565548051,D
Missouri,1994,6,71709,Challenger,140108,Incumbent,0.661457768,D
Missouri,1994,7,112228,Incumbent,77836,Challenger,0.409525213,R
Missouri,1994,8,129320,Incumbent,48987,Challenger,0.274734026,R
Missouri,1994,9,92301,Challenger,103443,Incumbent,0.528460642,D
Missouri,1996,1,51857,Challenger,131659,Incumbent,0.717425184,D
Missouri,1996,2,165999,Incumbent,100372,Challenger,0.376812791,R
Missouri,1996,3,90202,Challenger,137300,Incumbent,0.603511178,D
Missouri,1996,4,81650,Challenger,153566,Incumbent,0.652872254,D
Missouri,1996,5,61803,Challenger,144223,Incumbent,0.700023298,D
Missouri,1996,6,72064,Challenger,169006,Incumbent,0.70106608,D
Missouri,1996,7,162558,Challenger,79306,Challenger,0.327895015,R
Missouri,1996,8,135949,Challenger,83084,Challenger,0.379321837,R
Missouri,1996,9,123580,Challenger,117685,Incumbent,0.487783143,R
Missouri,1998,1,30635,Challenger,90840,Incumbent,0.747808191,D
Missouri,1998,2,142313,Incumbent,57565,Challenger,0.28800068,R
Missouri,1998,3,74005,Challenger,98287,Incumbent,0.570467578,D
Missouri,1998,4,51005,Challenger,133173,Incumbent,0.723066816,D
Missouri,1998,5,47582,Challenger,101313,Incumbent,0.68043252,D
Missouri,1998,6,51679,Challenger,136774,Incumbent,0.725772474,D
Missouri,1998,7,129746,Incumbent,43416,Challenger,0.250724755,R
Missouri,1998,8,104271,Challenger,59426,Challenger,0.363024368,R
Missouri,1998,9,117196,Incumbent,66861,Challenger,0.363262468,R
Missouri,2000,1,42730,Challenger,149173,Challenger,0.777335425,D
Missouri,2000,2,164926,Challenger,126441,Challenger,0.433957861,R
Missouri,2000,3,100967,Challenger,147222,Incumbent,0.593185032,D
Missouri,2000,4,84406,Challenger,180634,Incumbent,0.681534863,D
Missouri,2000,5,66439,Challenger,159826,Incumbent,0.706366429,D
Missouri,2000,6,138925,Challenger,127792,Challenger,0.479129564,R
Missouri,2000,7,202305,Incumbent,65510,Challenger,0.244609152,R
Missouri,2000,8,162239,Incumbent,67760,Challenger,0.294609977,R
Missouri,2000,9,172787,Incumbent,111662,Challenger,0.392555432,R
Missouri,2002,1,"51,755",Challenger,"133,946",Incumbent,0.721299293,D
Missouri,2002,2,"167,057",Incumbent,"77,223",Challenger,0.316124939,R
Missouri,2002,3,"80,551",Challenger,"122,181",Incumbent,0.602672494,D
Missouri,2002,4,"64,451",Challenger,"142,204",Incumbent,0.688122717,D
Missouri,2002,5,"60,245",Challenger,"122,645",Incumbent,0.670594346,D
Missouri,2002,6,"131,151",Incumbent,"73,202",Challenger,0.358213484,R
Missouri,2002,7,"149,519",Incumbent,"45,964",Challenger,0.235130421,R
Missouri,2002,8,"135,144",Incumbent,"50,686",Challenger,0.272754668,R
Missouri,2002,9,"146,032",Incumbent,"61,126",Challenger,0.295069464,R
Missouri,2004,1,"64,791",Challenger,"213,658",Incumbent,0.767314661,D
Missouri,2004,2,"228,725",Incumbent,"115,366",Challenger,0.335277586,R
Missouri,2004,3,"125,422",Challenger,"146,894",Challenger,0.539424786,D
Missouri,2004,4,"93,334",Challenger,"190,800",Incumbent,0.671514145,D
Missouri,2004,5,"123,431",Challenger,"161,727",Challenger,0.567148739,D
Missouri,2004,6,"196,516",Incumbent,"106,987",Challenger,0.352507224,R
Missouri,2004,7,"210,080",Incumbent,"84,356",Challenger,0.286500292,R
Missouri,2004,8,"194,039",Incumbent,"71,543",Challenger,0.269381961,R
Missouri,2004,9,"193,429",Incumbent,"101,343",Challenger,0.343801311,R
Missouri,2006,1,"47,893",Challenger,"141,574",Incumbent,0.747222471,D
Missouri,2006,2,"176,452",Incumbent,"105,242",Challenger,0.373603982,R
Missouri,2006,3,"70,189",Challenger,"145,219",Incumbent,0.674157877,D
Missouri,2006,4,"69,254",Challenger,"159,303",Incumbent,0.696994623,D
Missouri,2006,5,"68,456",Challenger,"136,149",Incumbent,0.665423621,D
Missouri,2006,6,"150,882",Incumbent,"87,477",Challenger,0.366996841,R
Missouri,2006,7,"160,942",Incumbent,"72,592",Challenger,0.310841248,R
Missouri,2006,8,"156,164",Incumbent,"57,557",Challenger,0.269309052,R
Missouri,2006,9,"149,114",Incumbent,"87,145",Challenger,0.368853673,R
Missouri,2008,1,0,0,"242,570",Incumbent,1,D
Missouri,2008,2,"232,276",Incumbent,"132,068",Challenger,0.362481611,R
Missouri,2008,3,"92,759",Challenger,"202,470",Incumbent,0.685806611,D
Missouri,2008,4,"103,446",Challenger,"200,009",Incumbent,0.659105963,D
Missouri,2008,5,"109,166",Challenger,"197,249",Incumbent,0.643731541,D
Missouri,2008,6,"196,526",Incumbent,"121,894",Challenger,0.382808869,R
Missouri,2008,7,"219,016",Incumbent,"91,010",Challenger,0.293556024,R
Missouri,2008,8,"198,798",Incumbent,"72,790",Challenger,0.26801626,R
Missouri,2008,9,"161,031",Challenger,"152,956",Challenger,0.487141187,R
Missouri,2010,1,"43,649",Challenger,"135,907",Incumbent,0.756905924,D
Missouri,2010,2,"180,481",Incumbent,"77,467",Challenger,0.30032022,R
Missouri,2010,3,"94,757",Challenger,"99,398",Incumbent,0.511951791,D
Missouri,2010,4,"113,489",Challenger,"101,532",Incumbent,0.472195739,R
Missouri,2010,5,"84,578",Challenger,"102,076",Incumbent,0.546872824,D
Missouri,2010,6,"154,103",Incumbent,"67,762",Challenger,0.305419963,R
Missouri,2010,7,"141,010",Challenger,"67,545",Challenger,0.323871401,R
Missouri,2010,8,"128,499",Incumbent,"56,377",Challenger,0.304944936,R
Missouri,2010,9,"162,724",Incumbent,0,0,0,R
Missouri,2012,1,"60,832",Challenger,"267,927",Incumbent,0.814964761,D
Missouri,2012,2,"236,971",Challenger,"146,272",Challenger,0.381669072,R
Missouri,2012,3,"214,843",Incumbent,"111,189",Challenger,0.341037076,R
Missouri,2012,4,"192,237",Incumbent,"113,120",Challenger,0.370451635,R
Missouri,2012,5,"122,149",Challenger,"200,290",Incumbent,0.621171757,D
Missouri,2012,6,"216,906",Incumbent,"108,503",Challenger,0.333435769,R
Missouri,2012,7,"203,565",Incumbent,"98,498",Challenger,0.326084294,R
Missouri,2012,8,"216,083",Incumbent,"73,755",Challenger,0.254469738,R
Missouri,2014,1,"35,273",Challenger,"119,315",Incumbent,0.771825756,D
Missouri,2014,2,"148,191",Incumbent,"75,384",Challenger,0.337175444,R
Missouri,2014,3,"130,940",Incumbent,"52,021",Challenger,0.284328354,R
Missouri,2014,4,"120,014",Incumbent,"46,464",Challenger,0.279099941,R
Missouri,2014,5,"69,071",Challenger,"79,256",Incumbent,0.534332927,D
Missouri,2014,6,"124,616",Incumbent,"55,157",Challenger,0.306814705,R
Missouri,2014,7,"104,054",Incumbent,"47,282",Challenger,0.312430618,R
Missouri,2014,8,"106,124",Incumbent,"38,721",Challenger,0.267327143,R
Montana,1972,1,88373,Incumbent,76073,Challenger,0.462601705,R
Montana,1972,2,36063,Challenger,114524,Challenger,0.760517176,D
Montana,1974,1,61309,Incumbent,74304,Challenger,0.547912073,D
Montana,1974,2,43853,Challenger,74680,Incumbent,0.630035518,D
Montana,1976,1,56297,Challenger,111487,Incumbent,0.66446741,D
Montana,1976,2,84149,Challenger,68972,Challenger,0.450441154,R
Montana,1978,1,64093,Challenger,86016,Challenger,0.573023603,D
Montana,1978,2,75766,Incumbent,57480,Challenger,0.431382556,R
Montana,1980,1,70874,Challenger,112866,Incumbent,0.614270164,D
Montana,1980,2,91431,Incumbent,63370,Challenger,0.409364281,R
Montana,1982,1,"62,402",Challenger,"100,087",Incumbent,0.615961696,D
Montana,1982,2,"79,968",Incumbent,"65,815",Challenger,0.451458675,R
Montana,1984,1,"61,794",Challenger,"126,998",Incumbent,0.672687402,D
Montana,1984,2,"116,932",Incumbent,"60,445",Challenger,0.340771351,R
Montana,1986,1,"61,230",Challenger,"98,501",Incumbent,0.616668023,D
Montana,1986,2,"84,548",Incumbent,"73,583",Challenger,0.465329379,R
Montana,1988,1,"74,405",Challenger,"115,278",Incumbent,0.607740282,D
Montana,1988,2,"97,465",Incumbent,"78,069",Challenger,0.444751444,R
Montana,1990,1,"63,837",Challenger,"100,409",Incumbent,0.611333,D
Montana,1990,2,"96,449",Incumbent,"56,739",Challenger,0.37038802,R
Montana,1992,1,189570,Incumbent,203711,Incumbent,0.517978239,D
Montana,1994,1,148715,Challenger,171372,Incumbent,0.53539194,D
Montana,1996,1,211975,Challenger,174516,Challenger,0.451539622,R
Montana,1998,1,175748,Incumbent,147073,Challenger,0.455586842,R
Montana,2000,1,211418,Challenger,189971,Challenger,0.473284021,R
Montana,2002,1,"214,100",Incumbent,"108,233",Challenger,0.335780078,R
Montana,2004,1,"286,076",Incumbent,"145,606",Challenger,0.337299216,R
Montana,2006,1,"239,124",Incumbent,"158,916",Challenger,0.399246307,R
Montana,2008,1,"308,470",Incumbent,"155,930",Challenger,0.335766581,R
Montana,2010,1,"217,696",Incumbent,"121,954",Challenger,0.359057854,R
Montana,2012,1,"255,468",Challenger,"204,939",Challenger,0.445125726,R
Montana,2014,1,"203,871",Challenger,"148,690",Challenger,0.42174262,R
Nebraska,1972,1,126789,Incumbent,70570,Challenger,0.357571735,R
Nebraska,1972,2,114669,Incumbent,64696,Challenger,0.360694673,R
Nebraska,1972,3,133607,Incumbent,58378,Challenger,0.304075839,R
Nebraska,1974,1,82353,Incumbent,72099,Challenger,0.466805221,R
Nebraska,1974,2,72731,Incumbent,59142,Challenger,0.448476944,R
Nebraska,1974,3,80992,Challenger,80255,Challenger,0.497714686,R
Nebraska,1976,1,146558,Incumbent,53703,Challenger,0.268165045,R
Nebraska,1976,2,88352,Challenger,106296,Challenger,0.546093461,D
Nebraska,1976,3,150720,Incumbent,51012,Challenger,0.252870145,R
Nebraska,1978,1,99013,Challenger,71311,Challenger,0.418678519,R
Nebraska,1978,2,70309,Challenger,77135,Incumbent,0.523147771,D
Nebraska,1978,3,141597,Incumbent,35371,Challenger,0.199872293,R
Nebraska,1980,1,160705,Incumbent,43605,Challenger,0.213425677,R
Nebraska,1980,2,107736,Challenger,88843,Challenger,0.451945528,R
Nebraska,1980,3,182887,Incumbent,34967,Challenger,0.160506578,R
Nebraska,1982,1,"137,675",Incumbent,"45,676",Challenger,0.249117812,R
Nebraska,1982,2,"92,639",Incumbent,"70,431",Challenger,0.431906543,R
Nebraska,1982,3,"171,853",Incumbent,0,0,0,R
Nebraska,1984,1,"158,836",Incumbent,"55,508",Challenger,0.258966894,R
Nebraska,1984,2,"139,384",Incumbent,"75,210",Challenger,0.350475782,R
Nebraska,1984,3,"183,901",Incumbent,"36,899",Challenger,0.167115036,R
Nebraska,1986,1,"121,772",Incumbent,"67,137",Challenger,0.355393338,R
Nebraska,1986,2,"99,569",Incumbent,"70,372",Challenger,0.414096657,R
Nebraska,1986,3,"136,985",Incumbent,"59,182",Challenger,0.301691926,R
Nebraska,1988,1,"146,231",Incumbent,"72,167",Challenger,0.330438008,R
Nebraska,1988,2,"109,193",Challenger,"112,174",Challenger,0.506733163,D
Nebraska,1988,3,"170,302",Incumbent,"45,183",Challenger,0.209680488,R
Nebraska,1990,1,"129,654",Incumbent,"70,587",Challenger,0.352510225,R
Nebraska,1990,2,"80,845",Challenger,"111,903",Incumbent,0.580566335,D
Nebraska,1990,3,"98,607",Challenger,"94,234",Challenger,0.488661644,R
Nebraska,1992,1,142713,Incumbent,96309,Challenger,0.402929437,R
Nebraska,1992,2,113828,Challenger,119512,Incumbent,0.512179652,D
Nebraska,1992,3,170857,Incumbent,67457,Challenger,0.283059325,R
Nebraska,1994,1,117967,Incumbent,70369,Challenger,0.373635418,R
Nebraska,1994,2,92516,Challenger,90750,Incumbent,0.495181867,R
Nebraska,1994,3,154919,Incumbent,41943,Challenger,0.213057878,R
Nebraska,1996,1,157108,Incumbent,67152,Challenger,0.299438152,R
Nebraska,1996,2,125201,Incumbent,88447,Challenger,0.413984685,R
Nebraska,1996,3,167758,Incumbent,48833,Challenger,0.225461815,R
Nebraska,1998,1,136058,Incumbent,48826,Challenger,0.264089916,R
Nebraska,1998,2,106782,Challenger,55722,Challenger,0.342896175,R
Nebraska,1998,3,149896,Incumbent,0,0,0,R
Nebraska,2000,1,155485,Incumbent,72859,Challenger,0.319075605,R
Nebraska,2000,2,148911,Incumbent,70268,Challenger,0.320596408,R
Nebraska,2000,3,182117,Challenger,34944,Challenger,0.160987004,R
Nebraska,2002,1,"133,013",Incumbent,0,0,0,R
Nebraska,2002,2,"89,917",Incumbent,"46,843",Challenger,0.342519743,R
Nebraska,2002,3,"163,939",Incumbent,0,0,0,R
Nebraska,2004,1,"143,756",Challenger,"113,971",Challenger,0.442215988,R
Nebraska,2004,2,"152,608",Incumbent,"90,292",Challenger,0.37172499,R
Nebraska,2004,3,"218,751",Incumbent,"26,434",Challenger,0.107812468,R
Nebraska,2006,1,"121,015",Incumbent,"86,360",Challenger,0.416443641,R
Nebraska,2006,2,"99,475",Incumbent,"82,504",Challenger,0.453370993,R
Nebraska,2006,3,"113,687",Challenger,"93,046",Challenger,0.45007812,R
Nebraska,2008,1,"184,923",Incumbent,"77,897",Challenger,0.296389164,R
Nebraska,2008,2,"142,473",Incumbent,"131,901",Challenger,0.480734326,R
Nebraska,2008,3,"183,117",Incumbent,"55,087",Challenger,0.231259761,R
Nebraska,2010,1,"116,871",Incumbent,"47,106",Challenger,0.287271995,R
Nebraska,2010,2,"93,840",Incumbent,"60,486",Challenger,0.39193655,R
Nebraska,2010,3,"117,275",Incumbent,"29,932",Challenger,0.203332722,R
Nebraska,2012,1,"174,889",Incumbent,"81,206",Challenger,0.317093266,R
Nebraska,2012,2,"133,964",Incumbent,"129,767",Challenger,0.492043029,R
Nebraska,2012,3,"187,423",Incumbent,"65,266",Challenger,0.258285877,R
Nebraska,2014,1,"123,219",Incumbent,"55,838",Challenger,0.311844832,R
Nebraska,2014,2,"78,157",Incumbent,"83,872",Challenger,0.517635732,D
Nebraska,2014,3,"139,440",Incumbent,"45,524",Challenger,0.24612357,R
Nevada,1972,1,94113,Challenger,86349,Challenger,0.478488546,R
Nevada,1974,1,61182,Incumbent,93665,Challenger,0.604887405,D
Nevada,1976,1,24124,Challenger,153996,Incumbent,0.864563216,D
Nevada,1978,1,44425,Challenger,132513,Incumbent,0.748923352,D
Nevada,1980,1,63163,Challenger,165107,Incumbent,0.723296973,D
Nevada,1982,1,"45,675",Challenger,"61,901",Challenger,0.57541645,D
Nevada,1982,2,"70,188",Challenger,"52,265",Challenger,0.42681682,R
Nevada,1984,1,"55,391",Challenger,"73,242",Incumbent,0.569387327,D
Nevada,1984,2,"99,775",Incumbent,"36,130",Challenger,0.265847467,R
Nevada,1986,1,"50,342",Challenger,"61,830",Challenger,0.551207075,D
Nevada,1986,2,"83,479",Incumbent,"59,433",Challenger,0.415871305,R
Nevada,1988,1,"53,588",Challenger,"101,764",Incumbent,0.655054328,D
Nevada,1988,2,"105,981",Incumbent,"75,163",Challenger,0.414935079,R
Nevada,1990,1,"47,377",Challenger,"84,650",Incumbent,0.641156733,D
Nevada,1990,2,"103,508",Incumbent,"59,581",Challenger,0.365328134,R
Nevada,1992,1,84217,Challenger,128278,Incumbent,0.603675381,D
Nevada,1992,2,129575,Incumbent,117199,Challenger,0.474924425,R
Nevada,1994,1,73769,Challenger,72333,Incumbent,0.495085625,R
Nevada,1994,2,142202,Incumbent,65390,Challenger,0.314992871,R
Nevada,1996,1,86472,Incumbent,75081,Challenger,0.464745316,R
Nevada,1996,2,162310,Challenger,97742,Challenger,0.375855598,R
Nevada,1998,1,73540,Challenger,79315,Challenger,0.518890452,D
Nevada,1998,2,201623,Incumbent,0,0,0,R
Nevada,2000,1,101276,Challenger,118469,Incumbent,0.539120344,D
Nevada,2000,2,229608,Incumbent,106379,Challenger,0.316616417,R
Nevada,2002,1,"51,148",Challenger,"64,312",Incumbent,0.557006756,D
Nevada,2002,2,"149,574",Incumbent,"40,189",Challenger,0.211785227,R
Nevada,2002,3,"100,378",Challenger,"66,659",Challenger,0.399067273,R
Nevada,2004,1,"63,005",Challenger,"133,569",Incumbent,0.679484571,D
Nevada,2004,2,"195,466",Incumbent,"79,978",Challenger,0.290360291,R
Nevada,2004,3,"162,240",Incumbent,"120,365",Challenger,0.425912493,R
Nevada,2006,1,"40,917",Challenger,"85,025",Incumbent,0.675112353,D
Nevada,2006,2,"117,168",Challenger,"104,593",Challenger,0.471647404,R
Nevada,2006,3,"102,232",Incumbent,"98,261",Challenger,0.490096911,R
Nevada,2008,1,"64,837",Challenger,"154,860",Incumbent,0.704879903,D
Nevada,2008,2,"170,771",Incumbent,"136,548",Challenger,0.444320071,R
Nevada,2008,3,"147,940",Incumbent,"165,912",Challenger,0.528631329,D
Nevada,2010,1,"58,995",Challenger,"103,246",Incumbent,0.636374283,D
Nevada,2010,2,"169,458",Incumbent,"87,421",Challenger,0.340319761,R
Nevada,2010,3,"128,916",Challenger,"127,168",Incumbent,0.496587057,R
Nevada,2012,1,"56,521",Challenger,"113,967",Challenger,0.668475201,D
Nevada,2012,2,"162,213",Incumbent,"102,019",Challenger,0.386096309,R
Nevada,2012,3,"137,244",Incumbent,"116,823",Challenger,0.459811782,R
Nevada,2012,4,"101,261",Challenger,"120,501",Challenger,0.54337984,D
Nevada,2014,1,"30,413",Challenger,"45,643",Incumbent,0.600123593,D
Nevada,2014,2,"122,402",Incumbent,"52,016",Challenger,0.298226101,R
Nevada,2014,3,"88,528",Incumbent,"52,644",Challenger,0.372906809,R
Nevada,2014,4,"63,466",Challenger,"59,844",Incumbent,0.485313438,R
New Hampshire,1972,1,115732,Incumbent,42996,Challenger,0.270878484,R
New Hampshire,1972,2,107021,Incumbent,51259,Challenger,0.323850139,R
New Hampshire,1974,1,53610,Challenger,58388,Challenger,0.521330738,D
New Hampshire,1974,2,69068,Incumbent,38463,Challenger,0.3576922,R
New Hampshire,1976,1,48087,Challenger,107806,Incumbent,0.691538427,D
New Hampshire,1976,2,100911,Incumbent,65792,Challenger,0.394665963,R
New Hampshire,1978,1,49131,Challenger,82697,Incumbent,0.627309828,D
New Hampshire,1978,2,84535,Incumbent,39546,Challenger,0.318711164,R
New Hampshire,1980,1,73565,Challenger,114061,Incumbent,0.607916813,D
New Hampshire,1980,2,113304,Challenger,63350,Challenger,0.358610617,R
New Hampshire,1982,1,"61,876",Challenger,"76,281",Incumbent,0.552132719,D
New Hampshire,1982,2,"92,098",Incumbent,"37,906",Challenger,0.291575644,R
New Hampshire,1984,1,"111,627",Challenger,"76,854",Challenger,0.407754628,R
New Hampshire,1984,2,"138,975",Incumbent,"42,257",Challenger,0.233165225,R
New Hampshire,1986,1,"70,739",Incumbent,"54,787",Challenger,0.436459379,R
New Hampshire,1986,2,"85,479",Incumbent,"29,688",Challenger,0.257782177,R
New Hampshire,1988,1,"131,824",Incumbent,"86,623",Challenger,0.396540122,R
New Hampshire,1988,2,"119,742",Challenger,"89,677",Challenger,0.42821807,R
New Hampshire,1990,1,"81,684",Challenger,"66,176",Challenger,0.447558501,R
New Hampshire,1990,2,"67,225",Incumbent,"74,866",Challenger,0.526887699,D
New Hampshire,1992,1,135936,Incumbent,108578,Challenger,0.444056373,R
New Hampshire,1992,2,91126,Challenger,157328,Incumbent,0.633227881,D
New Hampshire,1994,1,97017,Incumbent,42481,Challenger,0.304527663,R
New Hampshire,1994,2,83121,Challenger,74243,Incumbent,0.471791515,R
New Hampshire,1996,1,123939,Challenger,115462,Challenger,0.482295396,R
New Hampshire,1996,2,123001,Incumbent,105867,Challenger,0.462567943,R
New Hampshire,1998,1,104430,Incumbent,51783,Challenger,0.331489697,R
New Hampshire,1998,2,85740,Incumbent,72217,Challenger,0.457194046,R
New Hampshire,2000,1,150609,Incumbent,128387,Challenger,0.460175056,R
New Hampshire,2000,2,152581,Incumbent,110367,Challenger,0.419729376,R
New Hampshire,2002,1,"128,993",Challenger,"85,426",Challenger,0.398406858,R
New Hampshire,2002,2,"125,804",Incumbent,"90,479",Challenger,0.418336161,R
New Hampshire,2004,1,"204,836",Incumbent,"118,226",Challenger,0.365954523,R
New Hampshire,2004,2,"191,188",Incumbent,"125,280",Challenger,0.395869409,R
New Hampshire,2006,1,"95,527",Incumbent,"100,691",Challenger,0.513158834,D
New Hampshire,2006,2,"94,088",Incumbent,"108,743",Challenger,0.536126135,D
New Hampshire,2008,1,"156,338",Challenger,"176,435",Incumbent,0.53019626,D
New Hampshire,2008,2,"138,222",Challenger,"188,332",Incumbent,0.576725442,D
New Hampshire,2010,1,"121,655",Challenger,"95,503",Incumbent,0.439785778,R
New Hampshire,2010,2,"108,610",Challenger,"105,060",Challenger,0.491692797,R
New Hampshire,2012,1,"158,659",Incumbent,"171,650",Challenger,0.51966492,D
New Hampshire,2012,2,"152,977",Incumbent,"169,275",Challenger,0.525287663,D
New Hampshire,2014,1,"125,508",Challenger,"116,769",Incumbent,0.481964858,R
New Hampshire,2014,2,"106,871",Challenger,"130,700",Incumbent,0.550151323,D
New Jersey,1972,1,97650,Incumbent,87492,Challenger,0.472567003,R
New Jersey,1972,2,133096,Incumbent,69374,Challenger,0.342638416,R
New Jersey,1972,3,92285,Challenger,103893,Incumbent,0.529585377,D
New Jersey,1972,4,71030,Challenger,98206,Incumbent,0.580290246,D
New Jersey,1972,5,127310,Incumbent,78076,Challenger,0.380142756,R
New Jersey,1972,6,123610,Incumbent,71113,Challenger,0.365200824,R
New Jersey,1972,7,124365,Incumbent,85712,Challenger,0.40800278,R
New Jersey,1972,8,61073,Challenger,104381,Incumbent,0.630876256,D
New Jersey,1972,9,94747,Challenger,119543,Incumbent,0.557856176,D
New Jersey,1972,10,23949,Challenger,94308,Incumbent,0.797483447,D
New Jersey,1972,11,82957,Challenger,120277,Incumbent,0.591815346,D
New Jersey,1972,12,127690,Challenger,72758,Challenger,0.362976932,R
New Jersey,1972,13,109640,Challenger,84492,Challenger,0.435229638,R
New Jersey,1972,14,57683,Challenger,103089,Challenger,0.6412124,D
New Jersey,1972,15,89400,Challenger,98155,Incumbent,0.52333982,D
New Jersey,1974,1,54069,Incumbent,80768,Challenger,0.599004724,D
New Jersey,1974,2,79064,Incumbent,109763,Challenger,0.581288693,D
New Jersey,1974,3,45932,Challenger,105979,Incumbent,0.697638749,D
New Jersey,1974,4,40797,Challenger,82195,Incumbent,0.668295499,D
New Jersey,1974,5,81498,Challenger,66380,Challenger,0.448883539,R
New Jersey,1974,6,81190,Incumbent,70353,Challenger,0.464244472,R
New Jersey,1974,7,71377,Incumbent,79808,Challenger,0.527883057,D
New Jersey,1974,8,27839,Challenger,83724,Incumbent,0.750463863,D
New Jersey,1974,9,50859,Challenger,99592,Incumbent,0.661956384,D
New Jersey,1974,10,9936,Challenger,53094,Incumbent,0.842360781,D
New Jersey,1974,11,42036,Challenger,98957,Incumbent,0.701857539,D
New Jersey,1974,12,92829,Incumbent,46246,Challenger,0.332525616,R
New Jersey,1974,13,64166,Incumbent,86043,Challenger,0.572821868,D
New Jersey,1974,14,17231,Challenger,85438,Incumbent,0.832169399,D
New Jersey,1974,15,35875,Challenger,92593,Incumbent,0.720747579,D
New Jersey,1976,1,56363,Challenger,136624,Incumbent,0.707944058,D
New Jersey,1976,2,87915,Challenger,141753,Incumbent,0.617208318,D
New Jersey,1976,3,75934,Challenger,127164,Incumbent,0.62612138,D
New Jersey,1976,4,54789,Challenger,113281,Incumbent,0.674010829,D
New Jersey,1976,5,137803,Incumbent,64598,Challenger,0.319158502,R
