,State,cycle,AreaNumber,Mean,Stdv
1003,MN,1990,6,0.5034448923999999,0.04769541260332804
1004,MN,1990,7,0.62398770300000006,0.10519251214771044
1005,MN,1990,8,0.69780294180000002,0.033504503796925524
1006,MN,2000,1,0.48903528659999995,0.12300312810628587
1007,MN,2000,2,0.41347781100000003,0.028357840154893177
1008,MN,2000,3,0.36477344420000002,0.064400235301516173
1009,MN,2000,4,0.65890407540000007,0.030734030616988314
1010,MN,2000,5,0.73688603340000003,0.016940844327329455
1011,MN,2000,6,0.44208856180000006,0.039625865479011785
1012,MN,2000,7,0.66770572719999988,0.050216732452393234
1013,MN,2000,8,0.63515163800000007,0.081466870460122631
1014,MN,2010,1,0.5408532663333333,0.036187901723211492
1015,MN,2010,2,0.45297942799999996,0.040702662037816563
1016,MN,2010,3,0.40929259299999998,0.027783263415572353
1017,MN,2010,4,0.64705183300000002,0.018794447655837525
1018,MN,2010,5,0.7500368816666666,0.0051963147880555371
1019,MN,2010,6,0.41420700466666666,0.075734591618923902
1020,MN,2010,7,0.56734608533333331,0.058448358221620075
1021,MN,2010,8,0.51825753866666668,0.022940912877682327
1022,MS,1970,1,0.65593916299999999,0.036977615963637481
1023,MS,1970,2,0.6594586294,0.038516422134383041
1024,MS,1970,3,0.93153588200000004,0.011183144060265871
1025,MS,1970,4,0.35181107900000003,0.10389651291427675
1026,MS,1970,5,0.296742797,0.11670570227048545
1027,MS,1980,1,0.70085765425000002,0.059626303318415029
1028,MS,1980,2,0.59837069659999997,0.15141232591476231
1029,MS,1980,4,0.63283051839999993,0.12117723872042635
1030,MS,1980,5,0.36166770359999995,0.2790542013664325
1031,MS,1990,1,0.375863854,0.1257275311570443
1032,MS,1990,2,0.65762887175000007,0.081268306870436124
1033,MS,1990,3,0.53034684674999999,0.25710270237123273
1034,MS,1990,4,0.58884859540000001,0.14476486966696286
1035,MS,1990,5,0.69000814239999997,0.10904880511104387
1036,MS,2000,1,0.39310398799999996,0.12803555858948557
1037,MS,2000,2,0.62125850399999993,0.049050136968601402
1038,MS,2000,3,0.34753774133333337,0.030508829302415875
1039,MS,2000,4,0.68994226820000004,0.13300129822974438
1040,MS,2010,1,0.322329011,0.049484456644706153
1041,MS,2010,2,0.69076398549999996,0.0090812811740040023
1042,MS,2010,3,0.30146656199999999,0.018397959609678664
1043,MS,2010,4,0.28933780400000003,0.027479475238262888
1044,MO,1970,1,0.67222087000000008,0.024719358778113931
1045,MO,1970,2,0.5928789082,0.055394278626809255
1046,MO,1970,3,0.73611883519999999,0.071194711867071242
1047,MO,1970,4,0.64349524159999993,0.073469659125538322
1048,MO,1970,5,0.69498944539999996,0.034292899049442237
1049,MO,1970,6,0.49563638999999993,0.18707985687874321
1050,MO,1970,7,0.38592479880000002,0.056703429015366173
1051,MO,1970,8,0.60812183340000003,0.10829068526911018
1052,MO,1970,9,0.63996250259999998,0.078820945298161624
1053,MO,1970,10,0.63855314600000002,0.11299458015499582
1054,MO,1980,1,0.668071254,0.042291893350769001
1055,MO,1980,2,0.47943584680000007,0.089486793452737121
1056,MO,1980,3,0.66754962300000009,0.089246670983529577
1057,MO,1980,4,0.63838405799999998,0.072777474337766476
1058,MO,1980,5,0.66355241740000004,0.056536793966358384
1059,MO,1980,6,0.42368181900000002,0.048291955959217016
1060,MO,1980,7,0.41452610179999994,0.09009033769947622
1061,MO,1980,8,0.42715477359999998,0.05174504798159326
1062,MO,1980,9,0.59295790599999998,0.055810745744720294
1063,MO,1990,1,0.71635828999999995,0.048268501976563641
1064,MO,1990,2,0.37940851800000008,0.082225371775473705
1065,MO,1990,3,0.60369107420000001,0.033216628098012048
1066,MO,1990,4,0.68776882439999998,0.02676122660437313
1067,MO,1990,5,0.65396450839999998,0.060660004143638625
1068,MO,1990,6,0.62437805820000003,0.10430943041380547
1069,MO,1990,7,0.32327164679999998,0.075086446184043018
1070,MO,1990,8,0.3364257202,0.048111454781949302
1071,MO,1990,9,0.45682830379999995,0.074208647093364971
1072,MO,2000,1,0.74818558724999984,0.019712653693968043
1073,MO,2000,2,0.3375616676,0.030707196988396374
1074,MO,2000,3,0.6028027118,0.077865067791527465
1075,MO,2000,4,0.63758663739999988,0.093610243181733777
1076,MO,2000,5,0.61875421419999999,0.057704763620263021
1077,MO,2000,6,0.35318927620000001,0.029049889269000703
1078,MO,2000,7,0.28997987719999996,0.033974959020122403
1079,MO,2000,8,0.27688137540000002,0.015785790418819064
1080,MO,2000,9,0.37371640875000001,0.081586521582790908
1081,MO,2010,1,0.79251316066666666,0.021623545681969464
1082,MO,2010,2,0.37012470133333336,0.028957686597175368
1083,MO,2010,3,0.30568098766666668,0.030838974442567998
1084,MO,2010,4,0.31353116266666664,0.049654886927960405
1085,MO,2010,5,0.58733416299999996,0.046483109620273341
1086,MO,2010,6,0.31170914199999999,0.019739863912147399
1087,MO,2010,7,0.30902389766666666,0.01899428507639736
1088,MO,2010,8,0.25177170499999996,0.017065172676957799
1089,MT,1970,1,0.57245499099999997,0.075639302832275226
1090,MT,1970,2,0.53634813700000006,0.15293116589848618
1091,MT,1980,1,0.62487808060000005,0.026971334422742167
1092,MT,1980,2,0.41453977379999996,0.05533193436993724
1093,MT,1990,1,0.48675613279999996,0.037859895588250182
1094,MT,2000,1,0.35343000719999995,0.027452345244047952
1095,MT,2010,1,0.42867294866666666,0.01430734716880753
1096,NE,1970,1,0.34492923939999998,0.10444911714951235
1097,NE,1970,2,0.4660716754,0.072929078747381332
1098,NE,1970,3,0.28300790819999999,0.13169021350085525
1099,NE,1980,1,0.30928525540000001,0.051463217349383056
1100,NE,1980,2,0.45675569599999993,0.088824990388956304
1101,NE,1980,3,0.2917872735,0.1427612353188783
1102,NE,1990,1,0.33183370560000008,0.056132540108685007
1103,NE,1990,2,0.41696775740000003,0.086552999426944818
1104,NE,1990,3,0.22064150549999997,0.050117829595473055
1105,NE,2000,1,0.36058019699999999,0.080165886231440345
1106,NE,2000,2,0.40805732039999992,0.057468181608451151
1107,NE,2000,3,0.24812076775,0.14464145751627144
1108,NE,2010,1,0.31147057133333339,0.0058188589788364473
1109,NE,2010,2,0.50115449333333328,0.014299713004279038
1110,NE,2010,3,0.25220472350000001,0.0086000497545726043
1111,NV,1970,1,0.6840318984,0.14735681526436925
1112,NV,1980,1,0.59844438259999999,0.046462329322129355
1113,NV,1980,2,0.37775976099999997,0.06693279463462605
1114,NV,1990,1,0.52430342360000004,0.052320160906463929
1115,NV,1990,2,0.37059732774999998,0.075094578061035963
1116,NV,2000,1,0.65057157319999992,0.057757129575778061
1117,NV,2000,2,0.35168655079999994,0.10774283017621485
1118,NV,2000,3,0.46805901260000005,0.053630012690344869
1119,NV,2010,1,0.65041848266666669,0.044130039057703511
1120,NV,2010,2,0.35737777333333337,0.051234024036960264
1121,NV,2010,3,0.44650722533333331,0.067932404658892026
1122,NV,2010,4,0.51674628333333328,0.029329194313616878
1123,NH,1970,1,0.54379485800000005,0.16424259602236488
1124,NH,1970,2,0.3507060166,0.030776107242611494
1125,NH,1980,1,0.44808906979999996,0.061734863255725483
1126,NH,1980,2,0.34752576299999999,0.12544382427062059
1127,NH,1990,1,0.40450883700000001,0.080686916943277759
1128,NH,1990,2,0.4889021522,0.083075955365009668
1129,NH,2000,1,0.44950045059999999,0.071149588050225088
1130,NH,2000,2,0.48374998879999997,0.076571451866938242
1131,NH,2010,1,0.50306124899999993,0.019247391211532031
1132,NH,2010,2,0.5328590356666667,0.015014077847685549
1133,NJ,1970,1,0.67101891439999994,0.13547389340275753
1134,NJ,1970,2,0.55757940539999995,0.12481900514233005
1135,NJ,1970,3,0.58423351499999998,0.078012065465396727
1136,NJ,1970,4,0.59275634580000003,0.10492084415011636
1137,NJ,1970,5,0.32636597120000005,0.092709344004732311
1138,NJ,1970,6,0.40886208860000001,0.037461244323774692
1139,NJ,1970,7,0.50189990699999998,0.060957123816284431
1140,NJ,1970,8,0.70318955620000001,0.049178085799855484
1141,NJ,1970,9,0.50092955819999996,0.10839869391480901
1142,NJ,1970,10,0.84311952479999996,0.029538923746424705
1143,NJ,1970,11,0.66768631779999987,0.04904354462412705
1144,NJ,1970,12,0.28784512900000003,0.059652398464144919
1145,NJ,1970,13,0.45427837919999997,0.1150107644443352
1146,NJ,1970,14,0.68243065400000003,0.11779823869027549
1147,NJ,1970,15,0.59347975100000006,0.092289768784002843
1148,NJ,1980,1,0.69625474720000002,0.080148464476022488
1149,NJ,1980,2,0.67194816450000006,0.030924578100117676
1150,NJ,1980,3,0.55845575439999995,0.050167755217302393
1151,NJ,1980,4,0.38661995680000005,0.050591907054292937
1152,NJ,1980,5,0.26962122439999997,0.044876588285219926
1153,NJ,1980,6,0.61903646140000002,0.077075473781812981
1154,NJ,1980,7,0.27836618099999999,0.089992422082015522
1155,NJ,1980,8,0.65654628900000001,0.048417315681064804
1156,NJ,1980,9,0.61385353040000001,0.072501094011821754
1157,NJ,1980,10,0.84032471300000011,0.014435439287714633
1158,NJ,1980,11,0.40897667520000003,0.14545826229486758
1159,NJ,1980,12,0.33296099499999998,0.023851961556231059
1160,NJ,1980,13,0.36799723039999999,0.041596598534490097
1161,NJ,1980,14,0.70805288420000001,0.040565459686074792
1162,NJ,1990,1,0.75107803780000004,0.03685743332781679
1163,NJ,1990,2,0.39150903020000005,0.10552982938897977
1164,NJ,1990,3,0.36480832899999999,0.037946900926019843
1165,NJ,1990,4,0.34714001640000003,0.021142695368498783
1166,NJ,1990,5,0.28044931039999998,0.047887539996102978
1167,NJ,1990,6,0.61310805319999995,0.056979439570709965
1168,NJ,1990,7,0.43921608139999996,0.029211877039255034
1169,NJ,1990,8,0.57364489779999994,0.084476702613776211
1170,NJ,1990,9,0.63318548059999991,0.046739407938868667
1171,NJ,1990,10,0.83739406959999996,0.049178939005532954
1172,NJ,1990,11,0.29502623159999997,0.01982755173903079
1173,NJ,1990,12,0.42536437039999997,0.10140575625605719
1174,NJ,1990,13,0.77435127780000002,0.064747685851198791
1175,NJ,2000,1,0.71121540466666666,0.058059995660935261
1176,NJ,2000,2,0.3419303158,0.041707323679057044
1177,NJ,2000,3,0.4231300804,0.078949989710882199
1178,NJ,2000,4,0.32086797140000001,0.019594599266958043
1179,NJ,2000,5,0.4038047756,0.042846616785438212
1180,NJ,2000,6,0.65926140559999991,0.05793951533309849
1181,NJ,2000,7,0.438401396,0.035824417802074092
1182,NJ,2000,8,0.69169583460000006,0.034271450417257328
1183,NJ,2000,9,0.68012949380000021,0.039183189257199998
1184,NJ,2000,10,0.85679499449999996,0.017362833770874234
1185,NJ,2000,11,0.32773456620000002,0.045160906205223367
1186,NJ,2000,12,0.61159033379999994,0.047358129186359295
1187,NJ,2000,13,0.78499306699999993,0.02016938590840665
1188,NJ,2010,1,0.63583417733333325,0.052796468160542398
1189,NJ,2010,2,0.39159569100000002,0.017599982435378414
1190,NJ,2010,3,0.433981334,0.03304703342324769
1191,NJ,2010,4,0.33836267999999997,0.021785420752335041
1192,NJ,2010,5,0.46613245333333336,0.048866902520481516
1193,NJ,2010,6,0.63174099633333336,0.022165116578454238
1194,NJ,2010,7,0.41702883333333335,0.024458727046067639
1195,NJ,2010,8,0.8045248530000001,0.0019924668433018221
1196,NJ,2010,9,0.71841087633333334,0.026591350112760974
1197,NJ,2010,10,0.88064822366666673,0.010830676100971904
1198,NJ,2010,11,0.39341655699999994,0.01665443761886461
1199,NJ,2010,12,0.66307192266666659,0.037947878575977333
1200,NM,1970,1,0.3973912912,0.080744998206403351
1201,NM,1970,2,0.64350329849999999,0.11566437111415201
1202,NM,1980,1,0.37824135599999992,0.094573828456290879
1203,NM,1980,2,0.3479874506666667,0.082171888777575128
1204,NM,1980,3,0.69027458780000006,0.055862230658701141
1205,NM,1990,1,0.39121994740000005,0.083140350519062878
1206,NM,1990,2,0.41014463239999993,0.043045849215002221
1207,NM,1990,3,0.65087704020000003,0.057954864718730473
1208,NM,2000,1,0.49509745799999993,0.045437363323686732
1209,NM,2000,2,0.44926136820000001,0.06495810615065048
1210,NM,2000,3,0.66341761149999989,0.073830519060102975
1211,NM,2010,1,0.60964412933333334,0.036338169473952936
1212,NM,2010,2,0.37900562199999999,0.027349058500051565
1213,NM,2010,3,0.62360686566666657,0.0079366679633859193
1214,NY,1970,1,0.56446552679999995,0.13268392653552
1215,NY,1970,2,0.50808510940000007,0.10014516314622848
1216,NY,1970,3,0.49434226419999999,0.047559966052310033
1217,NY,1970,4,0.38642208820000001,0.062740803461409839
1218,NY,1970,5,0.41548613480000007,0.046917616488524529
1219,NY,1970,6,0.59003543879999998,0.089647500150481368
1220,NY,1970,8,0.76105706200000012,0.069293938027246385
1221,NY,1970,9,0.5693403695,0.02813676806579965
1222,NY,1970,11,0.76944124520000001,0.065549393609718579
1223,NY,1970,12,0.88682153720000001,0.023234370015808262
1224,NY,1970,13,0.79852155979999995,0.045878095581197563
1225,NY,1970,14,0.82565906040000014,0.045618395978194094
1226,NY,1970,15,0.61019910320000004,0.080189977605123475
1227,NY,1970,16,0.80418214219999995,0.045784808856907798
1228,NY,1970,17,0.62045723659999996,0.12736188643926458
1229,NY,1970,18,0.63910524539999991,0.17852935811414364
1230,NY,1970,20,0.8446851392000001,0.015546755117256257
1231,NY,1970,22,0.85439381640000001,0.055632577308529801
1232,NY,1970,23,0.49472553240000006,0.053891074320181719
1233,NY,1970,24,0.56398919400000003,0.02935251597696651
1234,NY,1970,25,0.26232201640000002,0.060473543634963156
1235,NY,1970,26,0.34848839059999998,0.092083633204356433
1236,NY,1970,27,0.5307651148000001,0.12533408145686373
1237,NY,1970,28,0.8053289401999999,0.012962663864644546
1238,NY,1970,29,0.42994496440000002,0.10789328451606901
1239,NY,1970,30,0.39167749559999993,0.055676311843245639
1240,NY,1970,31,0.34548075449999999,0.089645043455056375
1241,NY,1970,32,0.51846540479999992,0.10028816801203222
1242,NY,1970,33,0.30536596440000002,0.068294396338873686
1243,NY,1970,34,0.27072495725000001,0.044507777876830461
1244,NY,1970,35,0.31964924480000001,0.063247563509261126
1245,NY,1970,36,0.63312106540000002,0.13048721403102603
1246,NY,1970,37,0.78736904860000012,0.050426605263301477
1247,NY,1970,38,0.23747701075000005,0.044046535489984204
1248,NY,1970,39,0.48407535280000002,0.14573256245164831
1249,NY,1980,1,0.50081910779999994,0.095865523085274115
1250,NY,1980,2,0.61778572119999997,0.046656408357005422
1251,NY,1980,3,0.552984158,0.030695058928166642
1252,NY,1980,4,0.32393081079999997,0.036918620638012926
1253,NY,1980,5,0.37506724099999988,0.038027177824320156
1254,NY,1980,6,0.75833586999999991,0.075732203312868687
1255,NY,1980,7,0.74600605966666667,0.046339952594082301
1256,NY,1980,8,0.67516864850000002,0.067129720380205454
1257,NY,1980,9,0.69446141824999996,0.11432172103173932
1258,NY,1980,10,0.78958754175000001,0.037428194891573473
1259,NY,1980,11,0.89620411524999999,0.020655275951996056
1260,NY,1980,12,0.92664965775000008,0.014848133098687342
1261,NY,1980,13,0.77722352480000001,0.076135770054953214
1262,NY,1980,14,0.35439726180000003,0.056094924644661925
1263,NY,1980,15,0.41541644700000002,0.034220741687448812
1264,NY,1980,17,0.84434239039999992,0.011145666998515578
1265,NY,1980,18,0.93753049374999997,0.027086638503003909
1266,NY,1980,19,0.70038181500000007,0.038426064807928463
1267,NY,1980,20,0.5465773747999999,0.096029666254991611
1268,NY,1980,21,0.23510285199999997,0.017420780613297795
1269,NY,1980,22,0.31254761240000001,0.072586044268227498
1270,NY,1980,23,0.70926201200000005,0.093415016466509626
1271,NY,1980,24,0.28388417880000005,0.02336590013965522
1272,NY,1980,25,0.31646262066666669,0.10097568039978648
1273,NY,1980,26,0.27584894533333332,0.023293366903064328
1274,NY,1980,27,0.43219537900000005,0.051863442892977528
1275,NY,1980,28,0.61959813175,0.055129804921537899
1276,NY,1980,29,0.2772862398,0.022807141097417702
1277,NY,1980,30,0.48717672340000001,0.12396982316872963
1278,NY,1980,31,0.36403293219999999,0.10649394252643141
1279,NY,1980,32,0.68580436733333328,0.045910099736508683
1280,NY,1980,33,0.82863482050000004,0.039149246180784719
1281,NY,1980,34,0.46263957024999997,0.14299838627852318
1282,NY,1990,1,0.44418816420000001,0.058851043107204702
1283,NY,1990,2,0.39740841319999998,0.12274990325919526
1284,NY,1990,3,0.41438922859999999,0.048436766869067276
1285,NY,1990,4,0.52551572699999993,0.075847464713987164
1286,NY,1990,5,0.61961631560000008,0.067306851286038125
1287,NY,1990,6,0.82113250833333329,0.023928224579199867
1288,NY,1990,7,0.69259017450000004,0.084621189076814651
1289,NY,1990,8,0.84510705640000006,0.0095710563693448148
1290,NY,1990,9,0.73206242225000007,0.038774656825089439
1291,NY,1990,10,0.92746910574999997,0.017960264225362926
1292,NY,1990,11,0.91642751049999993,0.011257558275521861
1293,NY,1990,12,0.85590023500000001,0.046906823341419261
1294,NY,1990,13,0.34308871219999998,0.05254833876858965
1295,NY,1990,14,0.68961903300000005,0.11260367679755864
1296,NY,1990,15,0.94609361766666655,0.0045135344647675539
1297,NY,1990,16,0.95330771349999999,0.02612189321402987
1298,NY,1990,17,0.86202209460000001,0.031734272160090116
1299,NY,1990,18,0.6225227995,0.063019331169550871
1300,NY,1990,19,0.39890763160000003,0.041951056219634117
1301,NY,1990,20,0.36364069359999995,0.053367166737343409
1302,NY,1990,21,0.70511157240000011,0.041621038994488664
1303,NY,1990,22,0.351912155,0.064636068557864315
1304,NY,1990,23,0.26905012275000001,0.033976812725255413
1305,NY,1990,24,0.24020947600000003,0.030091221625256442
1306,NY,1990,25,0.38396491840000002,0.075315698524700075
1307,NY,1990,26,0.57572035459999993,0.068646246891402668
1308,NY,1990,27,0.35088695220000005,0.070090049968129939
1309,NY,1990,28,0.61217875960000001,0.056643407389036234
1310,NY,1990,29,0.58886479240000011,0.026338240107238828
1311,NY,1990,30,0.38051629279999999,0.073673426103296691
1312,NY,1990,31,0.25405030449999999,0.019305111418435838
1313,NY,2000,1,0.55559468239999998,0.051124572215178285
1314,NY,2000,2,0.63974184820000013,0.057664144001957025
1315,NY,2000,3,0.34519354499999999,0.068814718040870373
1316,NY,2000,4,0.6040688622,0.0501935550995578
1317,NY,2000,5,0.69251049666666675,0.049722782834760414
1318,NY,2000,7,0.80876390259999997,0.045207023610627957
1319,NY,2000,8,0.8062786837999999,0.037642147090402062
1320,NY,2000,9,0.659564661,0.0524356994467624
1321,NY,2000,10,0.93342297399999996,0.0084549483769977198
1322,NY,2000,11,0.90918655924999991,0.026768435153705229
1323,NY,2000,12,0.88652546233333329,0.020719516023362722
1324,NY,2000,13,0.45217097319999999,0.12990706322181411
1325,NY,2000,14,0.79728753200000002,0.036440244473928303
1326,NY,2000,15,0.9116737506,0.025336784830469434
1327,NY,2000,16,0.94982427059999996,0.017142406003967471
1328,NY,2000,17,0.74931419319999992,0.059986778344918432
1329,NY,2000,18,0.67775988600000003,0.038623652619944909
1330,NY,2000,19,0.43509472480000005,0.13028674453323277
1331,NY,2000,20,0.43774383459999999,0.14914774894992047
1332,NY,2000,21,0.69456514599999997,0.078023162778714447
1333,NY,2000,22,0.63101264175000005,0.069729616304011241
1334,NY,2000,23,0.37865104625000001,0.090667942185827632
1335,NY,2000,24,0.47682140325,0.075960356512070976
1336,NY,2000,25,0.45670066574999996,0.12945673320855361
1337,NY,2000,26,0.36915487300000005,0.11228674056343345
1338,NY,2000,27,0.59214516640000003,0.20796260854458659
1339,NY,2000,28,0.70616968079999998,0.066234110030707491
1340,NY,2000,29,0.42007533420000004,0.11301687317631888
1341,NY,2010,1,0.46369958466666672,0.057622658899932691
1342,NY,2010,2,0.36484043266666671,0.055136843809763539
1343,NY,2010,3,0.5527679860000001,0.027552748929195098
1344,NY,2010,4,0.59355776233333335,0.064172676137053866
1345,NY,2010,5,0.88604339350000005,0.025038514650206931
1346,NY,2010,6,0.70815271700000004,0.030187890383656952
1347,NY,2010,7,0.9080699055,0.00033584814389906245
1348,NY,2010,10,0.79455002149999998,0.018862263599875178
1349,NY,2010,11,0.42692941133333334,0.049956785239246841
1350,NY,2010,12,0.81237584033333332,0.017193493048407105
1351,NY,2010,13,0.93150158500000002,0.0050880108856584047
1352,NY,2010,14,0.83793825500000008,0.013310886347612128
1353,NY,2010,15,0.96807333500000003,0.0052962425190094115
1354,NY,2010,17,0.60764885950000003,0.061298554409655509
1355,NY,2010,18,0.52837467333333332,0.024510466210222733
1356,NY,2010,19,0.42809549699999999,0.063618149855011769
1357,NY,2010,20,0.65867160033333338,0.039956475019067635
1358,NY,2010,21,0.40210946033333334,0.098860114601434235
1359,NY,2010,22,0.43072210350000001,0.053935881418083038
1360,NY,2010,23,0.42933998299999998,0.049130832931041458
1361,NY,2010,24,0.44267360966666663,0.075432264039422894
1362,NY,2010,25,0.54608438800000003,0.038442232838035773
1363,NY,2010,26,0.72506213200000003,0.037740673885613474
1364,NY,2010,27,0.36984285466666672,0.10764847495904885
1365,NC,1970,1,0.75874989975000007,0.048826816378932776
1366,NC,1970,2,0.74832610433333324,0.041079117673218223
1367,NC,1970,3,0.69376724866666672,0.014960214741928459
1368,NC,1970,4,0.57388850049999995,0.067047257601818872
1369,NC,1970,5,0.49388423880000004,0.080656928888997934
1370,NC,1970,6,0.60419805433333329,0.10187952615294905
1371,NC,1970,7,0.70220885050000004,0.083834011223152982
1372,NC,1970,8,0.56235584400000005,0.099788051158705871
1373,NC,1970,9,0.40925421880000001,0.059498198867670084
1374,NC,1970,10,0.35890985375000001,0.084756360865540656
1375,NC,1970,11,0.55372518059999998,0.07561490217835827
1376,NC,1980,1,0.69741004439999998,0.071399544672588702
1377,NC,1980,2,0.70125640624999996,0.055063739132113543
1378,NC,1980,3,0.62925199625000006,0.024299960886029794
1379,NC,1980,4,0.54618364559999999,0.038399638291249781
1380,NC,1980,5,0.55437608500000002,0.042394289553009723
1381,NC,1980,6,0.44874807119999999,0.088991668412156652
1382,NC,1980,7,0.65598022599999994,0.045745168517730923
1383,NC,1980,8,0.54591570300000003,0.033345955386328646
1384,NC,1980,9,0.42603512060000004,0.068018426478506352
1385,NC,1980,10,0.36571700974999999,0.068890921420147147
1386,NC,1980,11,0.49959813459999997,0.0073250573392648925
1387,NC,1990,1,0.65008180920000014,0.02960790441917787
1388,NC,1990,2,0.53782078340000006,0.059077055241117123
1389,NC,1990,3,0.43023267840000001,0.083191974159286058
1390,NC,1990,4,0.58295548219999993,0.062963364223800181
1391,NC,1990,5,0.41136644700000002,0.094081755325795463
1392,NC,1990,6,0.27452549700000001,0.024919110477815372
1393,NC,1990,7,0.58490802549999998,0.085756588249043308
1394,NC,1990,8,0.52499017420000005,0.064324192359384719
1395,NC,1990,9,0.32803113719999999,0.026987028961081235
1396,NC,1990,10,0.30610127625,0.028145718786070369
1397,NC,1990,11,0.42407801540000001,0.021700688765426808
1398,NC,1990,12,0.66749554040000003,0.063397124079648676
1399,NC,2000,1,0.64558718650000002,0.044968536783700809
1400,NC,2000,2,0.62568910779999998,0.075622842894562392
1401,NC,2000,3,0.30283666225,0.032625585414792331
1402,NC,2000,4,0.62488879519999996,0.030860610329196365
1403,NC,2000,5,0.37914608080000001,0.056756030204943533
1404,NC,2000,6,0.28454194324999998,0.035209715718591328
1405,NC,2000,7,0.68151707719999988,0.082704410617038246
1406,NC,2000,8,0.49990683220000004,0.051005357331516475
1407,NC,2000,9,0.3141755322,0.038562282570789967
1408,NC,2000,10,0.36855874960000001,0.050756574677756287
1409,NC,2000,11,0.52029056799999995,0.080122427351964051
1410,NC,2000,12,0.67429877420000006,0.024191846608711268
1411,NC,2000,13,0.60056638439999999,0.045838358377461398
1412,NC,2010,1,0.73472195300000009,0.03197958086359301
1413,NC,2010,2,0.42341585199999998,0.010757167885431029
1414,NC,2010,3,0.33959371166666658,0.025554631265784975
1415,NC,2010,4,0.72479884999999999,0.036935478825930027
1416,NC,2010,5,0.41011198433333335,0.018103477855879561
1417,NC,2010,6,0.4039130583333333,0.011718656560933315
1418,NC,2010,7,0.425515272,0.065418936781387327
1419,NC,2010,8,0.40803090633333339,0.054666940316231059
1420,NC,2010,9,0.44335672549999999,0.035609191100880136
1421,NC,2010,10,0.39618239933333332,0.031240904373037025
1422,NC,2010,11,0.38529362333333333,0.03554428889052727
1423,NC,2010,12,0.74001732366666673,0.06412005227304643
1424,NC,2010,13,0.43264001966666665,0.0060447920656017734
1425,ND,1970,1,0.39338148159999997,0.11827006465294272
1426,ND,1980,1,0.72777320900000009,0.051801857920861352
1427,ND,1990,1,0.5617232862,0.022466631425221244
1428,ND,2000,1,0.56940451300000006,0.082135832432024283
1429,ND,2010,1,0.36562844133333333,0.095883890571219044
1430,OH,1970,1,0.34222588379999996,0.093683480123253643
1431,OH,1970,2,0.49268077000000005,0.079846075467151417
1432,OH,1970,3,0.40667964125,0.18765222989440875
1433,OH,1970,4,0.32974964679999996,0.047059212875931296
1434,OH,1970,5,0.3285707008,0.045679485993843028
1435,OH,1970,6,0.37553120299999998,0.060314378941646624
1436,OH,1970,7,0.30393994600000002,0.058338986044645234
1437,OH,1970,8,0.35436602620000002,0.11220999336866798
1438,OH,1970,9,0.5724681815999999,0.11405872558548867
1439,OH,1970,10,0.27874370279999999,0.024402643893172347
1440,OH,1970,11,0.31485482140000004,0.046846363244607482
1441,OH,1970,12,0.47642928920000005,0.040361300006036556
1442,OH,1970,13,0.543432519,0.16222131055216565
1443,OH,1970,14,0.72487470880000004,0.044209581242732054
1444,OH,1970,15,0.32326229940000006,0.044367572592081378
1445,OH,1970,16,0.30429283579999999,0.091460115293610755
1446,OH,1970,17,0.3809083372,0.081502833223086713
1447,OH,1970,18,0.68663377560000005,0.06347920458509114
1448,OH,1970,19,0.55828989439999999,0.12336682587749247
1449,OH,1970,20,0.87258616249999998,0.0046465224028634615
1450,OH,1970,21,0.86415174639999992,0.026380782359063715
1451,OH,1970,22,0.7020273749999999,0.085583753178453084
1452,OH,1970,23,0.62534086599999994,0.13358321760420941
1453,OH,1980,1,0.58761319140000001,0.049183925722492493
1454,OH,1980,2,0.31845779939999996,0.035402999203991904
1455,OH,1980,3,0.75271935800000001,0.02289045647793032
1456,OH,1980,4,0.28670157775000005,0.096440530840505287
1457,OH,1980,5,0.36643461700000002,0.065712808573663503
1458,OH,1980,6,0.29929846879999999,0.062195928551340519
1459,OH,1980,7,0.32083155499999999,0.099003034834462059
1460,OH,1980,8,0.29635140900000001,0.075824209577354848
1461,OH,1980,9,0.70402917539999998,0.1173303045805284
1462,OH,1980,10,0.31673761779999998,0.047076560216652179
1463,OH,1980,11,0.66131570300000009,0.051592017855394474
1464,OH,1980,12,0.30891941020000002,0.10365806546468678
1465,OH,1980,13,0.6507795556,0.040483687670056903
1466,OH,1980,14,0.65981093940000002,0.08913231286034809
1467,OH,1980,15,0.32355729859999999,0.06252475423377922
1468,OH,1980,16,0.29592777040000001,0.080449969001356536
1469,OH,1980,17,0.65195908859999996,0.14920193940829887
1470,OH,1980,18,0.75617418800000002,0.012101931010209175
1471,OH,1980,19,0.61405169019999994,0.063940772107799818
1472,OH,1980,20,0.82277439625000004,0.064028127276682056
1473,OH,1980,21,0.83634959479999993,0.027291535891746724
1474,OH,1990,1,0.46952956060000001,0.039361330070369384
1475,OH,1990,2,0.24899452319999998,0.028853835048669559
1476,OH,1990,3,0.63477272299999998,0.048558177238312267
1477,OH,1990,4,0.34187291075000004,0.038990344390154349
1478,OH,1990,5,0.30627743899999998,0.046345993246833188
1479,OH,1990,6,0.53387008160000005,0.042762081300284541
1480,OH,1990,7,0.28247084774999998,0.0092751867281000468
1481,OH,1990,8,0.27318662974999997,0.013692849564827076
1482,OH,1990,9,0.77946162940000008,0.021782624662090383
1483,OH,1990,10,0.56288567820000002,0.15273618160127736
1484,OH,1990,11,0.82756852520000002,0.049710350436833757
